#chr	start	end	id	gid	strd	C001	C002	C003	C004	C005	C006	C007	C008	C009	C010	C011	C012	C013	C014	C015	C016	C017	C018	C019	C020	C021	C022	C023	C024	C025	C026	C027	C028	C029	C030	C031	C033	C034	C035	C036	C037	C038	C039	C040	C041	C042	C043	C044	C045	C046	C047	C048	C049	C050	C051	C052	C053	C054	C055	C056	C057	C058	C059	C060	C061	C062	C063	C064	T001	T002	T003	T004	T005	T006	T007	T008	T009	T010	T011	T013	T014	T015	T016	T017	T018	T019	T020	T022	T023	T024	T026	T028	T029	T030	T031	T032	T033	T034	T035	T036	T037	T038	T039	T040	T041	T042	T043	T044	T045	T046	T047	T048	T049	T050	T051	T052	T053	T054	T055	T056	T057	T058	T059	T060	T061	T062	T063	T064
1	1985521	1985522	NA	ENSBTAG00000009188	NA	-0.0299226	0.676756	0.0570929	-0.475272	-0.655864	-0.432175	0.117552	0.312637	0.403277	-0.290906	0.0593633	-0.236784	0.76321	0.418625	-0.202956	0.676857	0.360958	0.249226	-0.755402	-0.0501021	0.222979	0.288435	-0.229455	0.122583	-0.342945	-0.424291	0.304098	-0.684166	0.335696	-0.150157	0.803486	0.544294	-0.259806	0.380758	0.771609	-1.10801	0.134869	-0.870986	0.132997	-0.411974	-0.321822	0.44662	-0.0658628	0.909985	-0.0600464	0.860902	-0.363586	-0.0480193	-0.107502	0.758787	-0.216736	-0.529528	-0.264264	-0.417607	0.0373446	-0.348195	-0.0915025	0.101572	-0.979316	-0.379756	0.430923	0.125759	-0.00433713	-0.882778	-0.278521	0.246574	-0.0949684	0.705119	0.742294	0.21584	-0.496309	0.337324	0.849005	-0.243807	-0.274412	-0.724912	0.657959	0.0108228	0.132741	0.14172	-0.146427	-0.183209	-0.116237	-0.520389	0.782706	0.0646388	0.639837	0.0790969	-0.726242	0.304493	0.252169	-0.354229	0.134091	-0.988785	0.132721	0.104006	-0.607229	0.849366	-0.131355	0.20006	0.0629322	0.333631	-0.12456	0.0690121	-0.0541254	0.442303	-0.261036	-0.384072	0.630675	-0.217964	0.221633	0.0201628	-0.831111	-0.354795	-0.205152	-0.284866	-0.344994	0.222777	0.483076	-0.267683	-0.0947398	0.35731	-0.231188
1	2028899	2028900	NA	ENSBTAG00000009187	NA	0.560398	-0.770973	-1.06405	0.191586	0.135647	0.625975	0.723337	-0.444033	-0.270448	-0.963667	0.205826	0.376702	-0.218776	-0.753108	-0.856135	0.169539	-0.951972	0.377393	0.821881	0.357697	1.18142	-1.34325	0.161342	-0.520674	-0.685576	0.00613562	1.18138	-0.576463	-1.39612	-0.440263	0.726408	1.06243	0.98672	0.00417966	-0.427613	1.4173	0.181542	-0.386267	0.118345	-0.828757	1.41324	-0.913269	0.209139	-0.0296946	0.665024	0.0553176	-0.57053	-0.521442	-0.133496	1.08831	0.415597	-1.6916	-1.20282	0.125167	0.57567	0.0505044	-0.663853	-0.0642363	0.602311	0.428019	2.18074	0.165836	-0.858984	0.57126	0.2412	0.51426	0.439545	0.618636	-0.496545	-0.90458	0.0124186	-0.900063	-0.145916	1.24396	-0.0384856	-0.248464	-0.369345	0.00881101	-0.340589	-0.722179	1.35848	1.36455	-1.24502	0.630444	1.00786	-0.825778	-0.646829	-0.652196	2.65714	0.437082	-0.828867	-0.455956	0.218566	0.0978666	0.460604	-0.31568	0.656547	0.348997	-0.567459	-0.866809	-0.150269	-1.14882	0.358213	-0.0449381	-0.0253948	-1.29038	0.154673	-0.559877	0.240033	-0.384917	-0.602054	-0.631618	0.425871	1.10442	0.383965	-0.280877	1.34575	0.453843	-1.11569	0.0869615	0.67941	-0.963422	-0.352356
1	2046732	2046733	NA	ENSBTAG00000001258	NA	0.163099	0.248054	0.0373803	0.100982	0.0913396	-0.484821	-0.267809	0.128931	-0.185075	-0.279054	-0.631137	-0.108272	0.319291	-0.343559	-0.281742	0.623267	0.217565	0.0999451	0.280205	-0.0623389	-0.130596	0.0895664	-0.0817338	0.259562	-0.232459	-0.204212	0.0732261	0.0250701	0.258106	0.0119926	-0.348327	0.631104	-0.232132	0.221871	-0.213874	0.257708	0.72141	-0.0640033	0.200049	-0.977582	0.528691	0.370204	0.192788	0.0831883	-0.00658098	0.257593	0.0418408	0.124696	0.0500492	-0.0318947	0.841963	-0.406393	-0.480081	0.223055	-0.411151	-0.142356	-0.0732105	-0.359615	-0.0821799	0.14169	-0.66783	-0.172654	0.0471943	-0.240143	0.00532217	-0.388635	-0.217833	0.469871	-0.372806	-1.01956	0.269175	-0.15847	-0.0286495	0.660477	0.183733	-0.696873	-0.0176992	0.359613	1.40575	0.458149	-0.178663	0.326687	0.268106	-0.463455	-0.37074	-0.1574	0.439094	-0.595843	-0.854478	0.408302	0.162943	0.25369	-0.23235	-0.362476	0.667679	0.199344	-0.0518805	0.453558	0.0802743	0.0663696	-0.104702	-0.409589	0.389283	0.448423	0.188205	-0.21815	0.0819148	0.101214	0.153373	0.150875	-0.678353	0.115039	-0.657279	-0.149926	0.164601	-0.166659	0.400201	-0.167673	0.407128	-0.439812	-0.333651	-0.100465	0.0958232
1	2089807	2089808	NA	ENSBTAG00000043399	NA	-0.34555	-0.198765	0.732502	0.692546	-0.608883	0.146921	0.49835	-0.134181	0.335005	0.521204	0.783117	0.803383	0.824934	-1.12048	-0.927742	-0.446908	-1.10124	0.645813	-0.509129	-0.516423	0.517664	0.928838	0.911943	0.149524	0.979861	-1.39908	-1.47461	1.94179	0.624778	0.218345	0.704672	-1.5511	-0.638844	-0.0611857	-0.505342	-2.52082	0.60937	-1.09276	0.121517	0.284214	0.0894477	0.222872	0.222547	-0.503007	-0.236736	1.28403	-0.167042	-0.138656	-0.981286	0.576284	0.730854	-1.07681	0.575672	1.42959	0.676752	-1.67893	0.395589	-1.30458	0.235301	-0.0987787	0.00825698	-0.0211335	0.936521	0.398557	0.583849	1.54376	0.466502	-0.105377	-0.502022	-0.477078	-0.10912	-0.961756	-0.395618	-0.110399	-0.468195	-0.00942704	-0.702761	-1.62246	1.061	0.330249	-2.29992	-0.392345	1.02571	-0.0672953	0.895501	-0.16011	0.118482	1.48435	-1.58896	0.974368	0.314778	-0.616849	0.0845613	1.43169	0.256258	-1.12975	0.134172	-1.60067	-0.0644494	0.50448	0.749736	0.00436366	0.138701	-0.378803	1.7883	0.896612	1.04287	1.52784	1.38362	-1.20877	-0.6266	0.110682	-0.316293	-1.50679	-0.238988	0.0992314	-1.2652	1.33351	-1.11803	0.640531	-0.751212	0.532135	-1.06115
1	2124277	2124278	NA	ENSBTAG00000012899	NA	-0.342678	0.569099	0.227152	0.226235	-0.0358469	-0.443319	0.00912257	0.0162368	0.335191	0.139129	-0.015362	0.396064	-0.128367	0.0144428	0.094914	-0.394025	0.0091218	0.181217	-0.0627562	-0.430178	0.196996	0.219323	-0.704043	0.595999	-0.1122	0.302769	-0.558337	0.612742	0.389893	-0.254688	0.327772	-0.433015	-0.303218	0.0478346	-0.224122	-0.4456	-0.316346	0.181338	0.291236	-0.0438316	0.192191	0.106871	0.117689	0.0357984	-0.391568	-0.00732723	-0.533657	-0.282993	0.105003	0.0253318	0.0283932	-0.123048	0.19891	-0.159319	0.253448	0.0694821	0.145102	-0.219678	-0.20703	0.077375	0.152151	0.180094	0.100888	0.0243501	0.319545	0.0644163	0.23344	-0.32846	-0.046176	-0.650319	-0.0549022	0.00948271	-0.0640298	0.052306	-0.810438	-0.874384	0.0173976	-0.0353532	0.180946	-0.0812498	0.269672	0.219725	0.800384	-0.212209	0.439603	-0.0824598	-0.109925	0.633754	0.24067	0.164155	-0.0490256	-0.555677	0.367464	0.0926031	-0.457062	0.153109	-0.638014	-0.11176	-0.179891	0.0773259	0.0591852	0.00790784	0.0421406	-0.0315602	0.261882	0.25435	0.316908	0.352327	-0.0653865	0.457142	-0.155932	-0.0527874	-0.180894	-0.234861	-0.297176	-0.277562	0.700449	0.296379	0.353298	-0.442638	-0.312755	0.0669088	-0.136339
1	2218343	2218344	NA	ENSBTAG00000021819	NA	-0.0426296	-0.0736941	1.0309	0.638694	0.0844509	0.145174	0.0608029	0.422772	-0.414109	-0.110898	-0.0955162	-0.33111	-0.245322	0.738032	0.729646	-0.0369567	-1.00862	-0.591532	1.03627	-0.00430291	0.0148713	-0.397106	-0.27426	-0.317096	-0.477969	0.688944	-0.0138995	-0.23936	-0.20206	-0.144391	0.0262178	0.496636	0.852363	-0.608068	-0.175817	1.21847	-0.31448	-0.169555	0.0693664	-0.247201	-0.373599	-0.329233	-0.557614	-0.390084	0.818481	0.60955	0.936091	-0.380454	-0.425383	-0.612676	-0.700359	-0.142646	0.862992	-0.291094	0.458677	0.416401	-0.672689	-0.30168	-0.121674	-0.556181	0.113331	0.344417	-0.422236	-0.600876	-0.41411	0.0111347	0.603218	-0.903069	0.177404	0.271628	0.478511	0.200527	-0.670713	0.0107827	0.452076	1.02118	-0.0834555	0.208289	-0.164243	-0.00891375	0.899803	0.136776	-0.503998	0.344501	-0.234991	-0.122235	-0.806585	0.0326242	0.775608	0.33738	-0.500811	0.0765388	-0.255399	0.224421	0.400218	-0.542395	0.19292	-0.984983	0.393101	-0.522548	0.257392	-0.422087	0.421786	0.447027	-0.479207	-0.222226	0.094168	-0.462239	-0.35763	0.286244	0.956664	-0.2784	-0.906471	0.581404	0.152694	-0.42843	0.35217	0.457782	-0.561622	-0.354337	0.0586463	-0.191516	0.668877
1	2314141	2314142	NA	ENSBTAG00000019404	NA	0.00781432	0.101938	0.238406	0.342647	-0.227355	-0.221202	-0.285565	-0.16969	0.0461778	0.237249	-1.87251e-05	0.0353445	-0.444595	0.069482	0.0683398	-0.221363	-0.0737454	-0.065342	0.185451	0.191626	-0.43	0.272512	0.200972	-0.186667	0.162773	0.170029	-0.302788	-0.0115282	0.43412	0.155552	0.664383	-0.0608865	-0.460073	0.434619	0.220931	0.141471	0.119283	-0.425569	0.440948	-0.344613	0.00729405	0.183835	0.0382502	-0.475564	-0.407449	-0.296453	0.365701	-0.3939	-0.0493953	-0.246837	-0.155363	0.225497	-0.228604	-0.019819	-0.250321	-0.0445896	-0.11806	0.0433433	-0.0555028	-0.217899	0.465117	0.272911	0.346739	0.0879363	-0.0287177	-0.468209	0.0908619	-0.259076	-0.319188	-0.300035	0.019587	-0.105548	0.0203148	0.532424	0.349218	0.10757	0.611617	-0.18572	0.199693	0.135339	-0.194725	0.744325	0.107177	-0.233208	0.0684013	0.475495	-0.0989259	-0.197784	0.743821	0.197787	0.089544	-1.01873	-0.183375	-0.426512	0.0896109	0.309012	-0.339444	-0.367799	-0.114336	0.403894	-1.09652	0.252169	0.0339599	-0.0382496	0.165219	0.262442	-1.22652	0.217938	0.378373	0.12441	-0.30058	0.39933	-0.0310548	-0.174419	0.0955444	0.00330851	-0.181816	0.0386248	0.353306	0.253945	-0.0100107	0.198849	-0.260546
1	2350089	2350090	NA	ENSBTAG00000015212	NA	0.0285705	0.569168	0.322439	0.364525	-0.471968	-0.491207	-0.0938807	0.560704	0.0015292	-0.213022	-0.431922	0.215342	-0.347623	0.0611365	0.364663	-0.515327	-0.0313288	0.375124	-0.362809	-0.0291079	-0.301479	0.117973	-0.534288	0.970683	-0.412229	0.352602	-0.836066	0.619071	0.137624	0.0416858	0.259649	-0.0764791	-0.305646	-0.132961	-0.0030203	0.10961	-0.0306335	-0.668809	0.673104	-0.50624	0.573272	0.727908	-0.561242	-0.225916	-0.0908504	0.127032	0.00118939	-0.0803141	0.409255	0.206464	-0.0985377	0.593172	-0.343905	-0.304397	0.109376	-0.0322155	-0.503435	0.193011	-0.357012	-0.710777	0.747166	-0.056617	0.328215	-0.102252	0.25888	-0.716676	0.337555	0.205528	0.0656126	-0.281846	0.186384	-0.724266	-0.372419	0.721526	-0.511091	-0.502869	0.478469	-0.394986	0.811026	-0.00958971	0.68263	-0.244613	0.619851	-0.294911	-0.532559	0.179733	0.0191058	-0.234923	0.586046	-0.124666	0.291676	-0.767857	-0.146291	0.12075	-0.277106	0.182499	-0.432207	-0.192636	0.0425924	0.904618	0.0364425	0.546293	-0.353849	-0.125908	-0.272402	-0.119651	-0.31919	-0.185941	-0.265629	-0.316775	-0.0247319	0.0292868	0.0179571	0.0188082	0.361232	0.0987702	0.635507	0.289763	-0.401728	1.2029	-0.641614	0.360843	-0.401102
1	2499870	2499871	NA	ENSBTAG00000037547	NA	0.802335	-0.0244862	0.603745	0.526458	-0.32286	-1.23534	0.828035	0.829247	0.222336	-0.38316	0.310506	0.0943236	1.69772	-0.659196	0.0547976	-0.800746	-1.05944	-0.929504	0.1538	0.280025	-0.345977	1.47846	0.873874	-0.479817	-1.25671	-0.554967	-1.61477	-0.144966	-0.354234	-0.390588	0.665195	0.264973	0.807389	1.0946	-0.51875	-1.41489	0.650005	-0.378757	1.09454	1.12199	-0.835022	-0.998637	0.426985	-0.903677	0.466614	-0.976228	0.177225	0.07207	0.427017	0.552557	1.06587	0.366364	-1.50063	0.323612	-0.190638	-1.24157	-0.368699	0.525325	1.55417	0.12004	-0.397959	-0.849512	0.599536	-0.335593	1.14479	0.495645	0.071054	-0.582946	1.14817	-0.78478	-0.720581	0.538512	-0.777283	0.640096	0.272747	-0.0431879	-0.407527	-0.846697	0.820657	-0.915559	1.13348	-0.191705	0.376228	-1.31401	-0.693427	0.639355	0.317871	1.21483	-1.03239	-0.14695	-0.473236	-0.415406	0.770576	-0.398142	0.107208	-0.586312	0.324647	0.50094	-0.51956	0.0962222	0.465038	-0.561157	-0.318069	-0.932419	0.177562	0.782042	0.477096	-0.753361	0.757124	0.28393	-0.709674	0.216295	-0.811085	-0.869959	0.868814	0.683398	0.468526	0.384368	1.0447	0.0125903	-0.703856	-0.175875	-0.213767
1	2508517	2508518	NA	ENSBTAG00000054023	NA	-0.0204936	0.0399552	0.239044	-0.295554	0.215584	0.584194	0.257712	-0.20126	0.304588	-0.371996	0.557892	0.504251	0.8667	0.364563	0.299907	-0.345977	-0.998054	0.227815	-0.335829	-0.636337	-0.889665	0.865214	-0.0813549	0.00279242	-0.304407	0.00295678	0.37191	-0.257148	-1.00904	-0.352846	-0.0401348	-0.461393	0.137185	0.269976	-0.188321	-1.28328	0.639922	0.467166	0.244352	-0.146865	0.0576432	-0.302007	0.263856	-0.264848	0.0116962	0.219368	-0.104589	0.339225	0.989089	0.167265	0.431271	-0.413205	-0.537474	0.37044	-0.314653	-0.595479	-0.265264	-0.581983	0.849051	0.26552	0.0499189	-0.560547	0.681977	0.184664	-0.55937	1.00224	0.156984	-0.12986	1.02714	-0.075588	-0.4967	0.0638231	-0.433935	-0.492476	-1.26994	-1.13383	-0.676355	0.728037	1.18777	0.168017	1.30929	-0.873406	0.144722	-0.359691	0.220978	-0.316203	-0.202789	1.01591	-0.494379	-0.484645	-0.59804	-0.274678	0.314757	-0.0337183	0.817335	-0.331243	-0.0359275	0.848222	-0.553726	-0.67187	0.546083	-0.143066	0.125791	-0.199717	-0.236744	-0.285943	-0.51329	-0.156136	0.742088	-0.236586	0.142191	0.320513	-0.684565	-0.202	0.486447	0.313167	0.582508	0.442469	1.24259	0.0171199	-0.373155	-0.186012	-0.435263
1	2548045	2548046	NA	ENSBTAG00000049136	NA	-0.644404	0.895166	-0.166287	0.883757	1.24179	0.392296	-0.819518	0.290709	0.18779	-1.02903	-0.375107	0.555427	0.0375416	-0.0640212	-0.895873	1.12296	-0.880421	-0.0866153	1.1764	-0.864348	-0.342914	-1.10123	-0.154743	0.21098	0.404123	-0.251127	1.08738	0.0361121	0.0841596	-0.156074	0.0697823	-1.15141	1.6702	-0.0348932	-0.784397	-1.02708	1.58847	-0.649784	1.52436	0.0995846	-1.07739	-0.563243	-0.84423	-0.230466	-0.32379	-0.414343	-0.367605	-0.32501	1.71152	-0.490733	1.01533	-0.468447	-0.750508	0.634817	-0.137448	-0.184049	0.185794	-0.413134	0.556181	-0.00733663	0.0710216	0.00972782	0.333648	-0.465244	-1.20005	1.46446	-0.404958	0.698598	0.186172	0.0541838	-0.164297	-0.113137	0.113363	0.406124	-0.726533	-0.945883	-0.311959	0.739414	0.752274	0.401212	1.59541	-0.526775	0.685445	-0.967488	-0.486981	0.725023	0.277406	0.11724	-0.693462	0.465284	-0.822838	-0.541645	-0.0320098	-0.0105132	-0.52494	-0.926155	0.730161	0.538063	-0.199968	-0.530087	-0.508453	-0.433547	1.04358	-1.12045	0.426669	-1.02911	0.158311	-0.0305879	0.00364249	-0.621226	-0.291251	0.0321347	-0.210476	0.565879	0.2226	0.888585	-0.848295	1.68676	0.705179	-0.0995156	0.152672	0.143496	-0.191495
1	2786811	2786812	NA	ENSBTAG00000003064	NA	0.252153	0.00753405	0.258788	0.289168	0.0338995	0.255649	-0.0551507	0.174388	-0.30464	-0.275141	0.0508437	-0.0344255	-0.25041	0.152591	-0.0961017	0.0791	-0.136672	-0.12585	-0.250434	-0.0722156	-0.360335	-0.144672	0.079807	0.0195654	0.02657	0.102802	0.161277	0.361275	0.0349248	-0.127015	0.0143093	0.122674	0.0799413	0.0509799	0.116108	0.132763	0.493759	-0.252886	-0.0133543	-0.64969	0.165649	0.014804	0.130102	0.24248	-0.405434	-0.442856	0.455333	-0.575404	0.314318	0.24934	0.117482	-0.112991	-0.133195	0.264971	-0.0211386	-0.163009	0.338312	-0.150344	-0.0143088	-0.252923	0.0994797	-0.305964	-0.016578	-0.498713	-0.310288	0.101605	-0.0996537	0.0942158	0.245608	-0.521153	-0.158885	0.0598901	-0.133869	0.0243618	0.0336167	-0.346721	-0.172925	0.323911	0.17597	0.129621	-0.196512	-0.0489221	0.236513	0.160244	-0.444815	0.0824273	0.064353	-0.101839	-0.00131743	0.184357	-0.288084	-0.0589602	0.1812	0.216497	-0.344149	-0.261214	0.531456	0.45276	0.141477	-0.129896	0.139215	0.280145	0.121863	0.0794732	-0.265657	0.000307238	0.17712	-0.0138995	-0.421422	0.117009	0.025209	0.15958	0.169929	-0.0808347	-0.441227	-0.0486857	0.0538056	0.395877	-0.0419498	0.397449	-0.383338	0.492162	-0.234299
1	2827690	2827691	NA	ENSBTAG00000003063	NA	-0.281743	0.0405293	-0.292796	0.0161913	-0.189593	-0.165041	0.358777	0.46775	0.217795	0.0539121	0.227577	-0.0812196	1.11792	0.296233	0.589027	-1.48441	0.501508	0.363892	-0.826621	0.0515851	0.714664	-0.0768685	0.200064	-0.442718	-0.144489	-0.92494	-0.892446	0.283845	0.351903	-0.55518	-0.0723216	-0.56106	-0.825354	0.779122	0.434316	-0.935295	-0.545673	0.0527101	0.609092	-0.287479	0.234121	0.476868	0.720028	0.48028	0.652245	0.0282417	-0.564974	-0.00779907	-0.652324	-0.285037	0.102368	0.174315	-0.0349956	0.0934704	0.490823	0.366392	-0.130891	0.197063	-0.713706	-0.283878	0.169186	-0.289553	0.63459	-0.129805	0.351467	-0.457503	0.364704	-0.820141	-0.0473184	-0.506605	-0.0260241	0.122085	0.202137	-0.0286394	-0.241294	0.509282	0.273	0.293703	0.685747	-0.279525	0.265281	-0.0376396	0.600746	-0.870972	0.0177997	0.144247	0.133977	0.516569	0.0319845	0.217227	0.759622	-0.416821	0.411798	-0.0271985	0.354596	-0.493991	-0.771155	-0.0334146	-0.207185	0.17926	0.379691	0.195409	-0.582615	-0.312368	0.306382	0.112801	0.323494	-0.213538	-0.509311	-0.437518	0.50779	-0.181981	-0.23329	-0.553401	0.494259	-0.0908015	-0.640365	-0.249156	0.208375	0.223596	0.102303	0.45013	-0.339889
1	2924655	2924656	NA	ENSBTAG00000003059	NA	0.0196713	-0.101033	0.872432	-0.750735	0.693344	0.665878	-0.66328	-0.329785	-0.224069	0.324352	-0.479843	-0.275677	-0.690463	-0.164152	0.40749	1.29444	-0.649318	-0.341434	1.19657	-0.84565	-0.0835695	-0.270821	-0.214504	0.225875	0.220483	1.45767	1.36742	-0.38955	0.285542	0.334484	0.0544107	-0.520268	-0.677658	-0.223487	-0.169545	1.08121	0.367917	-0.406187	0.156655	-1.29452	-0.263249	-0.885559	-0.560164	1.41514	-0.0626752	-0.187374	-0.00671507	-0.329244	0.297141	0.836643	1.07922	-0.302812	-0.972325	0.0266396	-0.826367	-0.157372	-0.469462	-0.361897	0.64562	-0.419311	0.0499423	0.480806	-0.286923	-0.446091	-0.703029	0.20671	-0.27655	-0.112483	0.463914	-0.559913	-0.284982	0.149212	0.388838	-0.693539	0.338878	-0.395293	-0.536223	-0.00129577	-0.0744281	-0.10404	-0.263878	-0.20077	-0.328728	0.472251	-0.264809	-0.0989128	-0.286654	0.197319	-0.128552	0.66886	-0.878373	1.03282	-0.51884	0.178038	0.547771	-0.442078	0.241294	0.373493	-0.0303646	0.5268	0.184018	-1.36279	1.69818	0.730741	-0.214242	-0.126989	0.640828	0.448009	0.0333458	0.240317	0.0747287	-0.116045	1.00305	0.451107	-1.04813	0.458514	0.247254	-0.321058	-1.27874	0.450812	-0.734083	-0.0425966	0.4274
1	3080527	3080528	NA	ENSBTAG00000017310	NA	-0.25952	-0.656675	0.201388	-0.203641	0.186948	-0.492613	0.586833	0.00814421	0.311919	0.608981	0.0223554	-1.02603	0.137259	0.54256	0.857319	-0.122802	0.373207	-0.396441	1.08961	-0.24766	-0.680267	0.822326	0.18154	0.0269273	0.497607	0.254621	0.0561924	-0.34086	0.144188	0.848583	0.790501	-1.13506	-0.51023	-0.0911767	-0.0795631	-0.377444	-0.772512	-0.502777	0.560217	-0.850365	0.233786	-0.167172	0.421358	-0.472946	0.650139	0.115239	0.785504	0.213983	-0.55598	-0.302708	-0.222114	0.13411	-0.691609	-0.772089	-0.782857	0.81855	-0.598021	-0.211943	0.731809	0.421739	0.314706	0.0598752	-0.486937	0.125513	-0.657062	-0.0384942	0.676367	0.533061	-0.454873	-0.205363	-0.716272	-0.523295	0.071623	-0.715944	0.601695	0.168293	-0.24632	0.650346	0.0622583	0.510118	-0.41787	-0.366713	-0.590056	-0.757981	0.34047	0.788076	-0.819492	0.283282	0.261842	-0.149964	0.271607	0.250096	0.00521093	-0.364412	0.480275	0.231924	-0.0270823	-0.239121	-0.0843695	0.42789	-0.484958	-1.18786	0.62939	0.569396	0.354147	-0.241182	1.51262	0.60752	0.372486	-0.308181	-0.460205	-0.129938	-0.205952	0.00144699	-0.365082	0.305858	0.0358391	-0.280153	0.0792472	0.0991885	-0.43386	0.139187	0.0257885
1	3103262	3103263	NA	ENSBTAG00000012412	NA	-0.293363	0.498155	0.0456804	-0.328739	0.528961	-0.228126	-0.229907	-0.945229	0.420253	0.727599	-0.188491	-0.518908	0.908493	0.547799	-0.815521	-0.0993151	0.394969	0.374162	0.513703	-0.538808	0.716836	0.594334	0.50348	-1.32041	0.695618	0.203982	-0.0334025	-0.588087	1.01458	-0.872869	1.03297	-0.815153	-0.108893	0.396239	0.235153	0.425358	-0.523322	-1.17942	-1.32653	0.749215	-0.286395	0.346016	0.764973	0.511393	-0.109159	0.874264	-0.105803	0.817963	0.104586	0.13573	0.0215974	0.0774667	-0.537879	-0.9637	-0.607349	-0.724332	-0.194656	-0.374983	0.205011	0.435684	-0.690753	-0.505288	0.23258	-0.469711	-0.159717	-0.0134529	-0.699733	1.02689	0.517373	0.958288	0.131502	0.542265	1.03849	-1.10592	0.0700515	-1.74411	-0.480845	0.927831	-0.335783	0.307508	0.650209	-0.539424	-0.766763	0.122677	0.373819	-0.0791963	-0.189036	0.233058	0.486161	-0.578233	0.0751948	-0.32829	0.164114	-1.69746	-0.729904	-0.447305	0.366128	0.153922	0.37945	0.115784	-0.293841	0.425632	0.375798	0.520189	-0.478595	0.915259	-0.205743	0.259912	1.06329	-0.681095	0.212493	0.659547	-0.947533	0.296353	-0.506506	0.163849	-0.900457	0.658101	0.61874	0.364203	-0.198151	0.544743	-1.14203
1	3197290	3197291	NA	ENSBTAG00000023718	NA	-0.443035	-0.924153	-0.0905175	-1.07813	0.235326	-0.164377	-0.144381	-1.1628	0.775791	1.58672	0.401432	-0.806928	1.76709	-0.32256	-0.417552	0.420316	0.0688604	1.31693	-0.251399	-1.07061	-0.502905	0.646114	-0.536457	-0.0614926	-0.820076	-0.933635	0.175696	0.955576	1.71219	-1.46651	2.01675	-1.12656	-0.0770432	-0.19082	0.0271101	-0.222707	-0.330601	-0.231444	1.19424	0.39993	0.175396	0.6815	0.379793	-0.711761	0.705073	-0.739215	1.43342	0.383114	0.252533	-0.342426	-0.819835	2.02922	0.396205	0.277816	-1.37689	0.450348	-1.82834	-0.0186151	0.776614	-1.03162	-0.494767	-0.744626	-0.156324	0.141177	0.0479891	-1.11871	-1.52185	0.34189	-0.868063	1.53209	-0.588242	-0.963071	1.51116	-2.15955	0.451214	0.502426	0.0690017	0.719	-0.269143	0.505653	-0.546068	0.00998202	0.106694	0.487485	0.963385	-1.67057	0.250742	0.155659	0.748981	-0.158572	0.637852	-0.906377	-2.50693	1.03981	-1.34016	0.253778	0.590622	1.4201	1.46901	0.00338012	-0.613932	-0.459658	-1.23003	0.156674	0.809246	0.515816	1.56987	0.437867	0.712588	0.72031	-0.0197926	-0.574611	-1.15405	1.46638	-0.292736	-0.950159	-0.75919	-0.251257	0.320329	0.837869	-0.788608	0.992154	-0.78685
1	3209823	3209824	NA	ENSBTAG00000016619	NA	-0.249481	-0.233024	0.642885	-0.0585166	-1.57578	0.516005	0.549161	0.356717	0.865589	-0.250569	0.355692	-0.286084	0.839607	0.0808391	0.549309	-0.662033	0.365156	0.440331	0.400989	-0.0765895	-0.324625	0.613654	-0.259744	-0.280453	-0.367417	-0.245051	-0.284824	-0.388627	0.76979	0.691368	-0.406552	-0.64325	1.36844	0.133821	-1.0584	0.0634183	-0.813236	0.0208337	-0.232748	-0.319297	-0.778151	0.544328	0.821316	0.79319	0.25964	-0.371472	1.28147	0.484517	-0.52841	-0.524728	-1.33119	0.163731	-0.175081	-0.126123	-0.388801	-0.11408	-0.00809048	-0.317084	0.0402175	0.38152	0.301676	-1.19468	0.17898	-0.176536	-0.560961	0.649864	0.651244	-0.404134	-0.155368	0.338337	-1.28968	-0.0350426	0.287638	-0.299797	0.833353	0.466423	-0.449516	-0.182586	0.315404	0.0460199	-0.412364	-0.86692	0.702283	0.549482	-0.388579	0.885355	-0.580944	-0.321524	-0.26925	-1.11263	-0.00438976	-0.183882	0.113434	-0.690228	0.0676569	0.657519	1.38583	0.0122674	-0.711429	0.556905	-0.825942	-0.0931601	0.00911296	0.626038	-0.0298345	0.184201	0.574182	-0.653679	-0.179967	0.80521	-0.287308	0.381563	-0.203074	0.163643	-0.154522	0.496498	0.739522	-0.60376	0.580866	0.669797	-0.487522	-1.36083	0.225706
